npi_number,organization_name,last_updated_nppes,facility_name,address,city,state,postal_code,phone,taxonomy_code,last_updated,facility_setting,facility_description,years_in_operation,medication_assisted_treatment,offers_private_rooms,facebook_url,youtube_url,instagram_url,twitter_url,linkedin_url,ogdescription,robots_string,official_screenshot,markdown_content,firecrawl_metadata,screenshot_urls,extraction_date,data_source_url,service_areas,donation_info,key_features,processing_status,extraction_completed,created_at,updated_at
1003565979,"MIND OVER MATTER HEALTH SERVICES, INC",2022-03-19 00:00:00,,10016 MARRIOTTSVILLE RD,RANDALLSTOWN,MD,211331502,Unknown,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003567207,SEAGLASS AZ LLC,2022-06-23 00:00:00,,1590 S CONGRESS AVE,PALM SPRINGS,FL,334065957,3476934239,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003567637,WASHINGTON YA SERVICES LLC,2023-08-23 00:00:00,,L-4046,COLUMBUS,OH,432604046,7142025166,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003571795,"LAND OF GOSHEN TREATMENT CENTER, INC",2021-11-08 00:00:00,,81 TOWNSHIP ROAD 349,IRONTON,OH,456388617,Unknown,101YM0800X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003576315,"GOOD HEART RECOVERY, LLC.",2021-12-28 00:00:00,,27130 PASEO ESPADA STE A1423,SAN JUAN CAPISTRANO,CA,926756712,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003579657,Unknown,2021-10-20 00:00:00,,2759 SAILOR AVE,VENTURA,CA,930014159,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003581448,INHOME RECOVERY LLC,2024-04-25 00:00:00,,9102 HERITAGE DR,BRENTWOOD,TN,370278528,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003586900,CASA DE LAS AMIGAS,2021-09-14 00:00:00,,160 N EL MOLINO AVE,PASADENA,CA,911011805,6263543989,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003589532,VICIT LLC,2022-02-01 00:00:00,,4630 W FREMONT RD,LAVEEN,AZ,853394277,8586038388,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003589938,"ASPIRE BEHAVIORAL CONNECTIONS, LLC",2021-08-12 00:00:00,,PO BOX 65125,BALTIMORE,MD,212090125,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003597055,"IN BALANCE ADOLESCENT TRANSITIONAL LIVING, INC",2023-07-31 00:00:00,,6107 E GRANT RD,TUCSON,AZ,857125828,5207229631,261QM0855X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003598558,"MONARCH RECOVERY SERVICES, LLC",2023-08-03 00:00:00,,PO BOX 260120,LAKEWOOD,CO,802260120,8778351545,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003598913,FAMILYCHOICE CLINIC LLC,2023-12-30 00:00:00,,5513 YORK RD,BALTIMORE,MD,212123804,4438252955,276400000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003600735,DIGNITY LLC,2025-04-07 00:00:00,,13425 W PECK DR,LITCHFIELD PARK,AZ,853408314,6024769584,320600000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003622259,LATINO COMMISSION ON ALCOHOL AND DRUG ABUSE SERVICES OF SAN MATEO COUN,2024-12-03 00:00:00,,1001 SNEATH LN STE 307,SAN BRUNO,CA,940662349,6502441444,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003635418,SUMMIT BHC FT WAYNE LLC,2024-10-03 00:00:00,,501 CORPORATE CENTRE DR STE 600,FRANKLIN,TN,370672784,6155455519,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003641010,"QUALITY CARE BEHAVIORAL HEALTH & COUNSELING SERVICES, PC",2024-09-09 00:00:00,,PO BOX 2827,LILLINGTON,NC,275462827,9192471221,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003643677,CLASSIFIED GROUP LTD,2024-09-17 00:00:00,,520 LAKE HOLDING ST,WAKE FOREST,NC,275876856,7864121514,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003661737,TML BEHAVIORAL HEALTH GROUP LLC,2024-06-17 00:00:00,,21125 CENTRE POINTE PKWY,SANTA CLARITA,CA,913502994,8554353801,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003662420,"MINNESOTA TEEN CHALLENGE, INC",2024-04-26 00:00:00,,740 E 24TH ST,MINNEAPOLIS,MN,554043862,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003665753,RECREATE BEHAVIORAL HEALTH OF OHIO LLC,2024-05-15 00:00:00,,7050 W PALMETTO PARK RD STE 15,BOCA RATON,FL,334333433,5618189901,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003681651,ANSUVA INC,2024-06-05 00:00:00,,21127 ALAMINOS DR,SANTA CLARITA,CA,913501810,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003690322,K&I HEALTHCARE SERVICES,2023-08-21 00:00:00,,11637 TERRACE DR STE 201,WALDORF,MD,206023708,2404193803,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003690454,"KINGDOM BEHAVIORAL HEALTH SERVICES, LLC",2023-08-24 00:00:00,,5 PUBLIC SQ STE 200,HAGERSTOWN,MD,217405599,3013935500,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003697137,"LIFEHOUSE RECOVERY AV, INC",2024-12-16 00:00:00,,41642 SHERRY WAY,PALMDALE,CA,935511684,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003699380,PRIDE DETOX LLC,2023-08-18 00:00:00,,1414 N D ST,LAKE WORTH BEACH,FL,334601761,8664656889,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003699752,LEGACY HEALING CENTER CALIFORNIA LLC,2023-10-10 00:00:00,,1425 W CYPRESS CREEK RD STE 200201,FORT LAUDERDALE,FL,333091916,5613080865,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003818808,"FRIENDSHIP HOUSE, INC.",2020-08-22 00:00:00,,402 W KOENIG ST,GRAND ISLAND,NE,688016516,3083820422,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003831264,KINGSWOOD HOSPITAL,2024-03-15 00:00:00,,10300 W 8 MILE RD,FERNDALE,MI,482202100,2483983200,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003832452,RESCUE INCORPORATED,2011-08-18 00:00:00,,3350 COLLINGWOOD BLVD,TOLEDO,OH,436101173,4192559585,322D00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003858655,"ENCOMPASS CARE COMPANY, INC.",2023-08-28 00:00:00,,244 SILVER GLEN AVE,SAINT AUGUSTINE,FL,320922470,5087692707,101YM0800X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003901364,"H.E.A.R., INC.",2022-10-31 00:00:00,,8 N QUEEN ST FL 5,LANCASTER,PA,176033878,7173933215,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003913369,"THE GABLES, INC.",2020-08-22 00:00:00,,604 5TH ST SW,ROCHESTER,MN,559023256,5072822500,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003914656,"NEW BEGININGS AT WAVERLY, LLC",2020-08-22 00:00:00,,109 N SHORE DR,WAVERLY,MN,553905517,7636585800,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003951989,AA ALTERNATIVES OF MINNESOTA INC,2019-06-12 00:00:00,,PO BOX 40502,SAINT PAUL,MN,551048502,6516456100,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1003960022,SOUTHEASTERN COUNCIL ON ALCOHOLISM AND DRUG DEPENDENCE INC,2008-06-11 00:00:00,,37 CAMP MOOWEEN ROAD,LEBANON,CT,06249,8608862495,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013010222,"SUSAN B. ANTHONY CENTER, INC.",2020-08-22 00:00:00,,1633 POINCIANA DR,PEMBROKE PINES,FL,330254587,9547336068,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013057330,NORTHERN HILLS ALCOHOL AND DRUG SERVICES,2017-04-18 00:00:00,,1807 WILLIAMS ST,STURGIS,SD,577851142,6053473003,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013058718,OUR HOME INC,2015-08-24 00:00:00,,334 3RD ST SW,HURON,SD,573502418,6053524368,322D00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013066901,TREATMENT SERVICES NW LLC,2020-08-22 00:00:00,,9370 SW GREENBURG RD,PORTLAND,OR,97223,5032465238,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013097542,"NEW DIRECTIONS, INC.",2020-08-22 00:00:00,,30800 CHAGRIN BLVD,CLEVELAND,OH,441245925,2165910324,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013142710,C&S COMMUNITIES LLC,2009-05-26 00:00:00,,PO BOX 964,SAHUARITA,AZ,856290964,5203005836,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013143676,MARIAN'S CENTER FOR WOMAN'S GROWTH,2009-06-09 00:00:00,,5247 SHERIDAN ST,DETROIT,MI,482132868,3132671521,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013205608,TANANA CHIEFS CONFERENCE,2011-07-15 00:00:00,,2223 GILLAM WAY,FAIRBANKS,AK,997016818,9074528251,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013212224,REDISCOVER,2022-07-14 00:00:00,,1555 NE RICE RD,LEES SUMMIT,MO,640865849,8162468000,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013212653,"HS LABS, LLC",2014-06-25 00:00:00,,1240 US HWY 1,NORTH PALM BEACH,FL,33408,5614080049,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013227131,BRT COUNSELING INC.,2010-10-08 00:00:00,,4982 W ATLANTIC BLVD,MARGATE,FL,330635300,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013235126,MCALISTER INSTITUTE,2022-07-21 00:00:00,,2049 SKYLINE DR,LEMON GROVE,CA,919454221,6194657303,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013248137,WOMEN'S RISING/PROJECT HOME,2010-01-29 00:00:00,,657 BERGEN AVE,JERSEY CITY,NJ,073042649,2013094663,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013249564,HEDRICK HOUSE INC.,2010-02-09 00:00:00,,1632 E HEDRICK DR,TUCSON,AZ,857192790,5207953334,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013256080,"AMIKIDS PALMETTO, INC.",2013-02-11 00:00:00,,780 T BISHOP RD,JONESVILLE,SC,293532342,8646740458,320800000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013261486,"TELLURIAN, INC.",2024-05-03 00:00:00,,5900 MONONA DR STE 300,MONONA,WI,537163561,6082048547,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013286137,ALLEGANY COUNTY HEALTH DEPARTMENT/JOSEPH S MASSIE UNIT,2023-11-16 00:00:00,,15203 WILLOWBROOK ROAD,CUMBERLAND,MD,21502,3017595050,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013288398,"INTO ACTION TREATMENT, L.L.C.",2012-01-19 00:00:00,,2310 SE 2ND ST,BOYNTON BEACH,FL,334357280,5613362162,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013289446,ROSECRANCE INC,2013-05-21 00:00:00,,1021 N MULFORD RD,ROCKFORD,IL,611073877,8153911000,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013316249,Unknown,2024-11-15 00:00:00,,6010 SIMSBURY CT,WEST BLOOMFIELD,MI,483223567,Unknown,247200000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013338987,SUPPORT SYSTEMS HOMES IOP,2013-12-19 00:00:00,,173 N MORRISON AVE,SAN JOSE,CA,951262712,4088851155,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013341833,"BURKE COUNCIL ON ALCOHOLISM & CHEMICAL DEPENDENCY, INC.",2013-08-28 00:00:00,,203 WHITE ST,MORGANTON,NC,286553417,8284331221,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013354604,BRISTLECONE FAMILY RESOURCES,2023-09-26 00:00:00,,704 MILL ST,RENO,NV,895021321,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013356674,HARMONY PLACE LLC,2013-06-17 00:00:00,,23173 LA CADENA DR,LAGUNA HILLS,CA,926531404,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013363860,THE NEXT DOOR,2016-05-11 00:00:00,,2636 MARYVILLE PIKE,KNOXVILLE,TN,379205575,8659342890,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013365725,"RECOVERY UNPLUGGED AUSTIN, LLC",2024-03-08 00:00:00,,14109 FM 969,AUSTIN,TX,787246364,5124891990,261QM1300X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013372051,Q.V.C.M.H. J-CAP,2015-12-17 00:00:00,,11630 SUTPHIN BLVD,JAMAICA,NY,114341527,7183222500,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013389303,THE ARROYOS TREATMENT CENTER,2015-10-26 00:00:00,,ONE WEST CALIFORNIA BOULEVARD,PASADENA,CA,911053033,8778848272,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013390590,CARTER TREATMENT CENTER,2015-07-02 00:00:00,,380 DAHLONEGA ST,CUMMING,GA,300408218,9545605238,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013391788,Unknown,2015-07-13 00:00:00,,3729 COOPER KEY COURT,LAS VEGAS,NV,89129,7023087975,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013397892,IDEA YOUTH SUCCESS CENTER,2015-06-05 00:00:00,,608 CHAPEL PL,CEDAR HILL,TX,751041760,Unknown,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013402908,NDLLJ INC,2018-06-25 00:00:00,,1507 E VALLEY PKWY STE 3,ESCONDIDO,CA,920272322,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013404482,Unknown,2018-04-20 00:00:00,,2737 YOUNGSTOWN RD SE,WARREN,OH,444845002,3303698022,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013405257,SOUTH COAST BEHAVIORAL HEALTH,2022-06-14 00:00:00,,2220 UNIVERSITY DR,NEWPORT BEACH,CA,926603319,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013418003,Unknown,2023-06-15 00:00:00,,845 E ARROW HWY,POMONA,CA,917672535,9096241233,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013420744,SHAYKE INC,2017-11-16 00:00:00,,8018 RUDNICK AVE,CANOGA PARK,CA,913043814,8004675953,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013426816,CASA CAPRI,2020-05-20 00:00:00,,4001 WESTERLY PL STE 110,NEWPORT BEACH,CA,926602302,Unknown,323P00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013444256,Unknown,2017-05-18 00:00:00,,2151 RUSH BLVD,YOUNGSTOWN,OH,445071535,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013445147,GRIEF SOLUTIONS COUNSELING CENTER,2017-06-02 00:00:00,,18381 GOLDENWEST ST,HUNTINGTON BEACH,CA,926481107,9498871612,1041C0700X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013456342,PACIFIC PALMS RECOVERY LLC,2017-02-20 00:00:00,,3551 CAMINO MIRA COSTA,SAN CLEMENTE,CA,926723508,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013459569,"COASTAL RECOVERY, INC.",2016-12-22 00:00:00,,11851 WISTERIA AVE,FOUNTAIN VALLEY,CA,927082654,9496424150,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013461599,"LUMINANCE HEALTH GROUP, INC.",2016-08-12 00:00:00,,27131 CALLE ARROYO,SAN JUAN CAPISTRANO,CA,926752700,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013468206,Unknown,2016-10-22 00:00:00,,195 E FIDDLERS CANYON RD,CEDAR CITY,UT,847218744,8017190734,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013468925,"PREFERRED FAMILY HEALTH CARE, INC",2016-10-17 00:00:00,,9219 SIBLEY HALL ROAD,LITTLE ROCK,AR,722090000,8707938900,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013476431,"REMEDY THERAPY, LLC",2024-10-23 00:00:00,,6300 SE FEDERAL HWY,STUART,FL,349978363,7725190544,101YM0800X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013497064,THE HOPE HOUSE #2,2023-05-09 00:00:00,,9220 E VEREDA SOLANA DR,SCOTTSDALE,AZ,852553655,4807253792,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013499714,Unknown,2018-08-30 00:00:00,,P.O. BOX 112501,HIALEAH,FL,33010,3053321976,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013508688,"IGNITE TEEN TREATMENT, LLC",2021-01-27 00:00:00,,8225 W ROBINDALE RD,LAS VEGAS,NV,891133701,3107216447,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013518042,"MONROE OPERATIONS, LLC",2023-07-20 00:00:00,,L-3969,COLUMBUS,OH,432603969,7142025166,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013532266,MARCUS SELF DISCOVERY GROUP LLC,2020-06-13 00:00:00,,2203 W LIBERTY ST,ALLENTOWN,PA,181044323,4848406929,177F00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013533173,Unknown,2025-05-01 00:00:00,,4930 ENTERPRISE DR NW,WARREN,OH,444818706,3307870955,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013538743,HILDA'S PLACE BEHAVIORAL HEALTH ORGANIZATION,2020-05-05 00:00:00,,2480 ROXBURY MILLS RD STE 10,GLENWOOD,MD,217389718,4104893737,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013543982,"NEW LIFE RECOVERY, LLC",2023-09-06 00:00:00,,425 MARION PIKE,COAL GROVE,OH,456382960,7403771998,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1013553247,"LAKE CUMBERLAND RECOVERY, INC",2024-09-19 00:00:00,,505 WONDERING WOODS DR,SOMERSET,KY,42503,6065169939,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
